system:index,BSI,NDMI,NDVI,SOCI,sample_date,.geo
0,-0.06063084057511737,0.12688176312241786,0.13486656389047397,5.5567275019647706E-5,2018-12-20,"{""type"":""Point"",""coordinates"":[22.72922449,45.93337585]}"
1,0.029622175468515193,0.0019493016014245446,0.17993658100547347,7.210522101687088E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[28.198854880000003,44.77273911]}"
2,-0.01672833138829433,0.07502412642685802,0.23746790999676676,7.310226437181245E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[28.333738630000003,44.785671740000005]}"
3,-0.08773234514444936,0.149021410453776,0.375834065654505,9.66144076221766E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[23.314151240000005,45.86112368999999]}"
4,0.024378241259581473,0.00794121818550641,0.2451380951029853,7.866120458265828E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[28.181462420000003,44.720472300000004]}"
5,-0.03224833832111699,0.085138583715285,0.26822759701631177,8.143996338214929E-5,2018-12-18,"{""type"":""Point"",""coordinates"":[27.902153249999998,45.37783064999999]}"
6,-0.07228003546172096,0.14789166765992215,0.3347779773903572,8.28754920325305E-5,2018-12-17,"{""type"":""Point"",""coordinates"":[22.83116171,45.59291307]}"
7,-0.1238376242821221,0.19896480328406727,0.40707903938679507,9.755539071957044E-5,2018-12-17,"{""type"":""Point"",""coordinates"":[23.66215374,45.88955448000001]}"
8,0.004657554072443094,0.04365279975054331,0.18552916739201802,6.465852343016173E-5,2018-12-15,"{""type"":""Point"",""coordinates"":[23.3914774,45.9607984]}"
9,0.009773894499795982,0.01997865575915937,0.2385946509846551,8.421184166829101E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[26.15296623,45.93910612]}"
10,-0.0830295642268151,0.15971492953748687,0.37597856667353124,8.675080695007722E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[26.2142416,45.96637006]}"
11,-0.08775925625952738,0.15951856984127388,0.3487297820799459,9.122981566420089E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[28.581556120000002,45.1289444]}"
12,-0.035501640023456675,0.09033957856231266,0.3056459595892164,8.883173873053035E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[28.177478379999997,45.256149390000004]}"
13,-0.07624982849950285,0.14004107372159455,0.3106900805656889,9.412942731091589E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[26.179701370000004,46.02675927999999]}"
