system:index,BSI,NDMI,NDVI,SOCI,sample_date,.geo
16,0.04378469107630165,-0.026913650941850713,0.2565302398127557,8.460159917150406E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[26.110426019999995,46.14750266]}"
17,0.01169838688207513,0.018402428637260364,0.12746227479784203,7.019407169388507E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[25.994794610000003,45.85323767999999]}"
18,0.022338477412720662,0.009872996230903602,0.13566287980134878,6.92553968082603E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[25.93902395,45.84338366]}"
19,0.03153371122669956,6.848833009124345E-5,0.08876599751787098,6.918193794096943E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[24.09886923,44.04069183000001]}"
20,0.01046169721807193,0.013932768045582501,0.11232583953088587,6.902799991279632E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[22.03475539,46.45157305000001]}"
21,-0.0015224406645890538,0.04532831164330922,0.18349045792503377,7.309270296099278E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[21.980850919999998,46.330273180000006]}"
22,0.012870316174158916,0.026819894161314237,0.08157619217368718,6.113587515287934E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[21.949503410000002,46.42478295]}"
23,0.05893291927052047,-0.038436469807894655,0.20665990151530186,7.703697620247794E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[26.201170600000005,46.09687125]}"
24,0.029062349106022706,0.002296355820287877,0.14576616397455633,8.8554200832681E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[25.78670384,45.77472721]}"
25,0.05046852135237173,-0.029990400485864502,0.13476016744645353,6.830540032139046E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[26.1090529,46.05595937]}"
26,0.019816986858271636,0.007440927262044775,0.05654416880062206,7.449333868745451E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[21.411712899999998,45.39277763]}"
27,0.024435468256644662,0.02403825955455563,0.09630709795064092,7.222530278633307E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[21.45767984,45.24224979000001]}"
28,0.04641096018339054,-0.014439920070471715,0.13999286555953397,7.256620190181511E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[21.50033244,46.05601819]}"
29,0.0527613845855727,-0.03493122899435929,0.10242562482485196,6.171216296183797E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[21.365752209999997,46.16144807]}"
30,0.031879348022280284,0.003492916100914245,0.1997131781154024,8.210020062600733E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[25.707710700000003,46.0432809]}"
31,0.006561348573320938,0.03375312522903916,0.26188410268220336,8.216255889969834E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[25.67715448,46.029504720000006]}"
32,0.012455649513689288,0.06111907454259732,0.1733362280001991,7.50400556383215E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.781911979999997,46.38057031]}"
33,0.029495341627441374,-0.00942780199035058,0.059599074940471085,6.700798168402308E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[24.40696359,44.05267033]}"
34,0.08090702930606271,-0.07141242827625849,0.0895822326242652,7.801020204807176E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[24.250663920000004,44.03796288]}"
35,0.011546969499377615,0.013004686966528739,0.24026546965240925,9.443614511134335E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.245529249999997,46.27602906]}"
36,0.015368415346635472,0.008795697131594473,0.27175097819661304,9.126357673103056E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.286307350000005,46.23350622]}"
37,0.09885387138901676,-0.11082273732542014,0.09327260720746096,8.880384500213457E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[27.00155297,44.77489119]}"
38,0.04942368356947812,-0.04004654497303794,0.09844780884749064,8.125106549865064E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[21.2596505,45.28193522000001]}"
39,-0.010508987407216378,0.03980650823367269,0.2368860701589208,1.0147048683792123E-4,2018-12-11,"{""type"":""Point"",""coordinates"":[25.29650757,46.268662070000005]}"
40,0.05691289568486866,-0.0587347306586108,0.1586261997965078,9.58113919687621E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.30157739,46.19466120999999]}"
41,0.05256988868738214,-0.04138361983091777,0.21250589856774443,8.848131946276933E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.34747331,46.26127086000001]}"
42,0.044593998747138694,-0.019993335637041823,0.24623383593269774,8.267384655892782E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.449671719999998,46.33798358]}"
43,-0.02087619309665501,0.061034488057969745,0.13527461492271542,6.612208755496605E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[22.190298469999995,46.32465086]}"
44,-0.08187715006008575,0.18155879426229174,0.2958676510827749,8.363873966115904E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[25.34517361,47.25070173]}"
45,0.040451720061104444,-0.02301765906734653,0.15912009102682917,9.79600422772079E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[23.8608688,44.621391169999995]}"
46,0.06760277033764214,-0.0253203924423424,0.10938288604724954,6.0669862400315167E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[26.889440869999998,45.25304225]}"
47,-0.05452922439400958,0.13466596178203355,0.10904571936704727,6.513482970309512E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[26.55570079,46.46414583]}"
48,-0.0047218923766226715,0.051816311792834954,0.1389957709545675,7.1269529605912E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[22.16055712,46.30985618]}"
49,-0.02864215255614357,0.10291757757162175,0.11844448049517042,5.726799379151155E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[26.63639931,46.80055050000001]}"
50,0.07303182225884268,-0.0704964591242688,0.08582165141419416,8.694232492160436E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[20.98840888,46.11034237]}"
51,0.07727285361808281,-0.08258450329303743,0.0859403944015503,8.446106067782715E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.13500694,46.18591311]}"
52,0.1057479969486852,-0.0811321992253092,0.19441019966682763,7.759990808389845E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.220003920000003,46.34053600000001]}"
53,0.0184813950033883,0.012974707348306606,0.14059566112076283,6.73175862482577E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.9186964,45.70034492]}"
54,0.09312296408673991,-0.08428620986964391,0.1068415893484717,7.712753748384548E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.30393717,46.24076403]}"
55,0.04456661179816971,-0.03592070892530804,0.12322264100657775,8.245091541109813E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.407616040000004,46.35693911]}"
56,0.037728249020483745,-0.015278541320166391,0.19681299460882495,9.205479920536268E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[20.88203715,46.23030572]}"
57,0.05062796159916454,-0.03849808728363779,0.06484708512491649,8.294224109138464E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.29269177,45.44203174]}"
58,-0.0011888158598307064,0.027761051807347753,0.16220868206054895,7.202792954727163E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[26.40535364,46.83644281]}"
59,0.008464656882340398,0.03944146379697123,0.14028778996379437,5.845793540899719E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[26.533747210000005,46.81656351]}"
60,0.007924730710139596,0.033462068453350285,0.07916200258659627,6.291516818904874E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[24.534249560000003,44.0529731]}"
61,0.06269322220592566,-0.030222344006999635,0.1099104159254061,6.184655863759406E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[21.270081729999998,46.08076765]}"
62,0.056261758421352365,-0.04866046277162586,0.14031918992728537,7.748563616227333E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[21.204472030000005,46.14225204]}"
63,-0.008984459097184514,0.041440471044790504,0.28673616563859844,9.00177668297219E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[25.77633074,45.7396134]}"
64,0.03236381932025844,-0.0038655093848545216,0.10594352744286256,7.045624352112578E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[22.675180600000004,44.70046809]}"
65,-0.014419543775914978,0.07817861226257727,0.07330915802572964,5.258862082558193E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[27.26610554,46.423979380000006]}"
66,-0.029627075001675014,0.13700386505418766,0.06361116027821684,4.773975128892339E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[27.225552119999996,46.70658982]}"
67,-0.0453217905399465,0.1202732682894922,0.08381004617413228,5.500084676370249E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[27.11991108,46.63172657]}"
68,-0.057174268869726375,0.18282045276638562,0.11629243007991606,5.680643245619352E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[26.92412693,46.77348565]}"
69,-0.044254946176678224,0.18172709826094444,0.11785292293006852,5.018891294751638E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[26.901485759999996,46.869009819999995]}"
70,-0.004007070027947518,0.043171715864549765,0.1938976438287745,7.139648016922569E-5,2018-12-08,"{""type"":""Point"",""coordinates"":[25.821562310000004,45.71444917000001]}"
71,-0.05999002299039296,0.15486614717246128,0.0875098893966934,5.091841215558766E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[26.95513871,46.62144756]}"
72,-0.055746285319070055,0.15576847256572862,0.06581829549612371,5.198210513880908E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[26.963307199999996,46.39949465]}"
73,-0.0010481505102978314,0.028505870238220765,0.13287427743258548,7.865076392489478E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[22.2340322,45.8280317]}"
74,0.004836295749819196,0.03086389921288397,0.08253963003474948,6.075323301337305E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[24.83733229,43.75308278]}"
75,0.0508605151189317,-0.0038917468377182157,0.06756543162406134,7.99628092117797E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[27.35485715,44.32929489]}"
76,0.03672679325577474,0.032771226600848996,0.08048241445500245,6.977137713041074E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[27.802660239999998,44.43658183]}"
77,0.001953834015121989,0.04610391098348144,0.09163495434155587,7.257107061259787E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[23.199011589999998,44.96345109]}"
78,-0.021855391620918978,0.07512791606194195,0.12922103675796176,6.624858373707184E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[23.22775759,44.86855651]}"
79,0.021074018925293907,0.01236234996102192,0.1537772987898614,7.602230350921707E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[23.57059387,45.00685703]}"
80,0.011477631448243602,0.012665386423240645,0.25907282460923803,9.379156688521325E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[24.912705330000005,46.50649126]}"
81,0.05130115477906333,-0.030135774594214227,0.20856926016012825,8.220167751682714E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[23.835607439999997,45.13630983]}"
82,0.05136370079856099,-0.053190291152970186,0.06793695110207891,7.925660546376468E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[21.433016409999997,45.86329058]}"
83,-0.039141051260673486,0.1341706541115823,0.07925454109259275,5.3824860192632874E-5,2018-12-07,"{""type"":""Point"",""coordinates"":[26.717337649999997,46.38358109000001]}"
84,0.03665801007658192,-0.016957641577179074,0.06360227588635674,6.391300305443366E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[27.196316810000003,46.04900584]}"
85,0.06644627737576488,-0.048869773751899395,0.10432213774534703,8.185338474869574E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[22.37970627,47.57720417]}"
86,0.05167137293001538,-0.0334386780233478,0.08606798037142194,8.086982447409349E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[22.414602840000004,47.60961981]}"
87,0.053305729279747686,-0.04596364107989782,0.15507919277769286,7.91485777955205E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[22.44057696,47.71587181]}"
88,0.04279398673549102,-0.035588428198108396,0.11977929523579511,9.195395921667551E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[22.445539550000003,47.51504388]}"
89,0.05870818381136097,-0.0491940155446867,0.12703637255011746,9.343102191409986E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[24.429868120000002,46.97534926]}"
90,0.06273378038481722,-0.06733667604185141,0.15878463333185172,8.954449863969401E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[24.574073690000002,47.01065155999999]}"
91,0.05881132628501441,-0.06133674939670953,0.18323536172135704,9.188376190230396E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[24.59697557,46.80638279]}"
92,0.036446396333401306,-0.013677785073930615,0.16321581222212878,9.146511129152567E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[24.606885800000004,46.84159984]}"
93,-0.00859061681136719,0.045554755015960076,0.26490210525780966,9.172963279180228E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[24.76159809,46.82030774]}"
94,0.0900581980138834,-0.07079060217390155,0.12018462309092154,7.107746603266446E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[25.367495850000005,45.9652423]}"
95,-0.015536776780917316,0.053984818920756864,0.3253108591368768,8.72750274707724E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[25.7401614,45.61669709]}"
96,0.0983461213937253,-0.1028469527543479,0.07624603695612431,8.888129595187381E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[27.524295370000004,46.23409832]}"
97,0.12152530084485592,-0.1408936306963796,0.09820181100912716,8.153855888572846E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[27.61974769,46.19973217]}"
98,0.07736249790177174,-0.04937772896441293,0.18447274602917313,7.410611741771642E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[27.720974530000003,46.18271233]}"
99,0.050500469315149364,-0.011631207955739766,0.1814765025979107,7.763063665303719E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[27.845864930000005,46.23528379]}"
100,0.018631586070942698,0.0189367379518086,0.087601136906107,6.255956373285561E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[27.19383165,46.12300718]}"
101,0.09431663503782146,-0.06178684678790931,0.12954560879008703,6.92377612946665E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[26.9653211,44.90961241]}"
102,0.07746083088410884,-0.06900503162787144,0.07548453627086468,8.367048562916503E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[27.077968309999996,45.01981216]}"
103,0.12271428882833854,-0.14648845485462808,0.10747627447030905,8.46861737108549E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[27.116799780000004,44.811000160000006]}"
104,0.10763212327978441,-0.10790397152969881,0.09367646797826248,7.738799522485352E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[27.23791897,45.03006199000001]}"
105,0.01594699670589392,0.013230364289246297,0.1447493606492093,6.822910041879177E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[23.558491369999995,44.64324121]}"
106,-0.04062112876489309,0.14219010124376685,0.029427953700092768,5.006368324009971E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[23.82576589,43.85860514]}"
107,-0.03105852298863074,0.08487738457314223,0.2963577240652836,8.426683035321483E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[20.773761240000002,45.82356755]}"
108,0.062640885466405,-0.051448482312816124,0.12007288540259645,7.928566436591083E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[20.824277159999998,45.94556679]}"
109,0.04886570194131537,-0.019848077041292538,0.17258076685255072,7.16344902899637E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[20.908402549999998,45.84608059]}"
110,0.053392404959270647,-0.041717932410440424,0.06519606980647523,6.690376761270816E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[21.152245250000004,45.76607618]}"
111,0.041926988546705325,-0.022129348670773052,0.13441560188771556,6.934215801264359E-5,2018-12-06,"{""type"":""Point"",""coordinates"":[21.21793185,45.83182204]}"
112,-0.01113723968636838,0.10800051253987066,0.11645246038112245,5.705476197696065E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[27.061297440000004,45.96067739]}"
113,-0.012771018491764577,0.05352325486830167,0.29630870856311936,9.069533933090455E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[25.38760439,45.76076244]}"
114,0.08986331234601411,-0.06720513744292768,0.11084527603083558,7.234853842578399E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[27.40060976,45.94168814]}"
115,0.023590948603659317,0.010876173721005796,0.2593016192146035,7.71305105930058E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[25.392599210000007,45.595123920000006]}"
116,0.0033544271131519146,0.023212662235930277,0.2777918359831054,9.04648670596165E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[24.99312522,45.854495009999994]}"
117,0.001960426589726231,0.05091905940047519,0.16358160483264508,7.341222313444202E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[27.103133809999996,45.84349088]}"
118,0.06249675513016983,-0.022354117234638076,0.10589389596303449,6.944006254640662E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[27.311408320000005,44.52075466]}"
119,-0.032610113297683235,0.10376834521517939,0.11471909088592083,6.238357028080222E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[26.83399585,45.99740176000001]}"
120,0.08658399045130188,-0.10370431187440252,0.09492431636786233,8.20162093630174E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[20.39510966,46.15196422000001]}"
121,0.06064653069054674,-0.05074753593376406,0.20408240753313167,8.74586094635044E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[25.21079366,45.7865585]}"
122,0.08732698381239552,-0.054485686768068996,0.1268063071021855,6.022586427753821E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[20.565178250000002,45.95359272]}"
123,0.030453693657141092,-0.008176262360279705,0.23785643015431346,8.613231379350497E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[25.150278369999995,45.75868967]}"
124,-0.041837171040374224,0.12930082115112926,0.08078670739048743,5.6378803731098224E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[24.233059100000002,43.76605327000001]}"
125,0.09712783157402743,-0.11071540388866521,0.07904710139788636,8.734233142604353E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[27.45250163,46.09874978]}"
126,0.052065838604186586,-0.027873697959185737,0.11365813062437914,6.511779153106878E-5,2018-12-05,"{""type"":""Point"",""coordinates"":[25.21506827,44.02720791]}"
127,0.04833630714255889,-0.04148198767179788,0.09815869054717133,7.256054927897254E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[24.49395525,45.75990898]}"
128,0.06701644722809783,-0.03173713979818378,0.13249062897896002,7.248293485357202E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.28668226,45.59247459000001]}"
129,0.09113737952741072,-0.12947754070508077,0.06687240060850472,9.697137977967349E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.195090210000004,45.71802225]}"
130,0.06803897952382591,-0.06510118458001725,0.1816412163428982,8.597020327188091E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[24.345162149999997,45.89003069]}"
131,0.05193573599365839,-0.016864744401844007,0.1544413878291899,7.39585113880883E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.279343590000003,45.81453328]}"
132,0.09646986179630943,-0.10028065137670075,0.11219430481359154,7.558994074840909E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.26554218,45.85361781]}"
133,0.029254308511813484,0.0034941170695755217,0.15781969198915696,7.053367100888864E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[23.54122894,44.992429089999995]}"
134,0.09593988657528917,-0.10165411576549,0.09126710018504962,8.238710646126203E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.41879954,45.75457007]}"
135,0.023237475554275383,0.014587683127874762,0.1478805012612356,6.870019041075498E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[23.345449090000002,45.03600006]}"
136,-0.009919350291416709,0.06949838389130268,0.30351472988500333,7.729782270530751E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[23.258142729999992,45.10190716]}"
137,0.07866177273735245,-0.07436350408238875,0.11695099574285048,8.175004025286534E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.30981015,45.091673269999994]}"
138,0.003575907181790393,0.07453239049711918,0.0782770343563136,5.7656113303933345E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[24.49986165,43.819952410000006]}"
139,0.06394675815814393,-0.03768298085696896,0.11126731813347812,7.733166598461543E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.490589840000002,45.65050525]}"
140,0.09824361661604157,-0.09906946319440257,0.11504671397463045,8.42680208568439E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.57525409,45.74676912999999]}"
141,0.08177781937252353,-0.05606823786110236,0.11082581853331865,7.618960939216073E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.646744189999993,45.64260625]}"
142,0.09134151475464408,-0.06660649081665679,0.11824271504285064,6.797544778985588E-5,2018-12-04,"{""type"":""Point"",""coordinates"":[27.54675419,45.01489462000001]}"
143,-0.03667049339349084,0.10071226542734865,0.1947773766796953,7.090377117761192E-5,2018-12-03,"{""type"":""Point"",""coordinates"":[22.27358904,45.31349968]}"
144,-0.028288932226336837,0.08583288410384404,0.13173228579393603,7.430309803263905E-5,2018-12-03,"{""type"":""Point"",""coordinates"":[23.87688226,45.80667562000001]}"
145,0.05650667313828626,-0.01476240937679468,0.08826376662575486,5.792834380665257E-5,2018-12-03,"{""type"":""Point"",""coordinates"":[27.73360019,44.946114]}"
146,0.05886708821633619,-0.015852421339017025,0.15924236092149205,6.783386055748737E-5,2018-12-03,"{""type"":""Point"",""coordinates"":[27.43926039,45.49340137000001]}"
147,-0.003853895466229861,0.12344078336130171,0.06907366223715465,6.37920731960281E-5,2018-12-03,"{""type"":""Point"",""coordinates"":[25.61651499,44.00329344]}"
148,0.05615747991379723,-0.03614878953190649,0.15303300183613397,8.196045744526634E-5,2018-12-03,"{""type"":""Point"",""coordinates"":[27.512093590000003,45.55482364]}"
149,0.09837446278995939,-0.13444507465291478,0.06923262479478644,9.75172364043283E-5,2018-12-02,"{""type"":""Point"",""coordinates"":[25.552809070000002,44.04969363000001]}"
150,0.01837490179151158,0.01921034053853876,0.05399654416963591,7.95431677241002E-5,2018-12-02,"{""type"":""Point"",""coordinates"":[25.48443609,43.9867316]}"
151,0.015409709068674055,0.008917732738104839,0.09256863526381778,7.296396551199265E-5,2018-12-02,"{""type"":""Point"",""coordinates"":[23.27210872,45.90291515]}"
152,0.023272802656570304,-0.006643001680583983,0.16585920260048664,7.531164758289795E-5,2018-12-02,"{""type"":""Point"",""coordinates"":[23.8738921,46.300168760000005]}"
153,0.06435123930439969,-0.038372188412168,0.14834493660055958,7.501966388727444E-5,2018-12-01,"{""type"":""Point"",""coordinates"":[21.662295230000005,45.8382051]}"
154,-5.522532175863679E-4,0.04312777794809424,0.04681267354084862,6.770010361844316E-5,2018-12-01,"{""type"":""Point"",""coordinates"":[23.648825990000002,44.17469793]}"
155,0.10101669344308656,-0.03667321601438138,0.23120370400708312,5.789702500562996E-5,2018-12-01,"{""type"":""Point"",""coordinates"":[23.646059030000004,44.68650934000001]}"
156,-0.055649960860479526,0.13485943211565504,0.2502030417349209,6.829887562065024E-5,2018-11-30,"{""type"":""Point"",""coordinates"":[21.43208432,45.73609965]}"
157,0.05122950103722817,-0.021122557117701318,0.08054523230869436,5.935475765226026E-5,2018-11-30,"{""type"":""Point"",""coordinates"":[21.381225120000003,45.74160472999999]}"
158,0.03685369949856903,8.178985162267369E-5,0.10860258150789869,6.74331044979206E-5,2018-11-30,"{""type"":""Point"",""coordinates"":[21.410412080000004,45.75663290999999]}"
159,-0.012583991715659795,0.08103428553109916,0.2012246799525177,7.212743298876823E-5,2018-11-30,"{""type"":""Point"",""coordinates"":[22.542893560000003,46.92106597]}"
160,0.06828752651857088,-0.032219749272453496,0.15841212406926994,6.814893552903269E-5,2018-11-30,"{""type"":""Point"",""coordinates"":[24.07015098,44.94037128]}"
161,0.012382953713516895,0.034198157748187276,0.16665717958059123,7.098783966357061E-5,2018-11-29,"{""type"":""Point"",""coordinates"":[24.059834970000004,44.39341495]}"
162,0.026078500488829235,0.0346334886143305,0.17797857962323763,6.935340124126573E-5,2018-11-28,"{""type"":""Point"",""coordinates"":[21.64692314,45.767139480000004]}"
163,-0.001530284789649702,0.061503178745481564,0.13851611856188062,6.635621213426998E-5,2018-11-28,"{""type"":""Point"",""coordinates"":[21.72321054,45.758680739999996]}"
164,0.021663063108933966,0.01875862301661402,0.13769950450396415,7.615693824880627E-5,2018-11-28,"{""type"":""Point"",""coordinates"":[23.160157740000002,46.828747820000004]}"
165,0.04567244141562584,-0.013559947065000176,0.12069992442908359,6.338539796424897E-5,2018-11-27,"{""type"":""Point"",""coordinates"":[21.758576869999995,45.68196036]}"
