lat,long,clay%
48.64480308,11.53300371,19.84374
38.69549749,-1.017880509,18.33587
48.13172663,7.112170959,14.431167
48.4637766,11.60859537,15.666338
53.26735999,-0.943119038,13.016136
45.5284381,3.330324004,37.572353
47.30071061,19.12996821,29.538294
55.86395665,9.76058166,7.9501905
49.33077716,4.505976407,28.338444
41.07514951,-3.046116213,13.97885
52.48696022,19.91306154,5.2884316
43.53054271,27.28787064,19.798723
41.2088214,-4.817701592,11.152427
41.07077608,-4.760178875,10.391988
41.1946521,-4.790007366,7.822195
41.05658606,-4.732565375,9.414509
56.97863627,10.14785572,11.067743
49.17699782,1.711710594,20.945158
56.94258891,10.21336653,6.3145385
49.13220507,15.49926739,17.795126
48.5181316,0.703009165,17.6774
48.64392755,-4.388838878,10.458031
63.12742525,23.2081197,6.1940217
59.06195655,16.35897881,45.726303
41.37146686,-4.711209966,16.268307
41.219164,-4.62604808,44.954967
43.24064155,23.25235514,30.831825
45.75345255,3.173810639,24.840767
48.36196835,-4.168964753,22.44037
46.31311783,13.9834107,18.18055
63.11547175,22.92096425,3.242528
49.34464725,4.421592467,30.846481
49.44781194,-1.56765339,17.404583
50.56625511,21.09989001,5.100639
55.97099393,25.65253957,11.226372
47.67485123,-2.160084041,20.165758
47.85321683,2.949822003,19.984814
50.69847508,16.87604147,12.567387
47.86242525,-1.608573356,26.957443
46.69841119,1.475121641,16.363794
41.24948849,-6.630026607,11.026145
47.80919274,-1.596380569,20.064241
48.6493397,4.581362524,33.473904
53.36781128,-7.859181932,39.344296
59.10204093,25.91578673,13.620859
50.89602904,20.48825891,10.42474
47.22532737,4.598359745,29.8018
46.67086803,1.58479706,18.723272
51.11828485,19.81696245,4.375758
50.91840665,17.6809697,13.3410015
59.13025443,26.14447965,11.225413
50.95224458,17.71523488,5.507162
47.77121287,2.800279454,27.229078
47.66380269,2.815365417,31.348999
47.81562293,-1.706152126,17.266573
40.40108162,21.2646172,30.320732
47.57144389,-2.270338294,16.549095
40.41706429,21.12501932,22.927685
47.72691916,-1.685707823,17.320946
49.13925926,1.690501035,23.66586
47.54776576,-2.318599707,19.681538
51.74600204,18.25889174,7.725993
44.36995612,2.032607937,34.435524
51.36784634,18.971868,3.7859468
35.02065414,33.57436313,28.537357
39.90950945,-7.543287973,10.6602335
46.03350854,25.14932452,21.366938
49.01094905,2.427599653,18.114946
53.55584303,14.87753885,3.6913838
49.63335854,15.19516843,18.840603
49.32398135,4.368759417,27.099283
42.27963068,-0.586815086,25.193205
48.04732842,1.600778569,33.231335
48.77949781,1.476959801,19.322485
47.61264724,16.85680965,23.241802
42.44735159,23.17283462,26.571423
56.79864215,9.722036179,7.0607615
42.36927858,26.64535701,25.48225
52.94531561,11.32398696,7.589394
50.17648226,8.670120168,25.24099
48.32830061,-0.596652957,17.975613
50.41083803,8.719814656,25.930893
46.26335832,15.14830286,31.622965
50.35751813,8.777471153,25.806814
50.42972714,8.803753402,29.062748
40.9340528,-2.727974094,17.716368
51.92032071,18.34960377,3.9089432
58.36635412,12.98608341,33.848587
38.35970572,-2.690322647,23.180086
48.74814535,17.17674238,25.923658
52.66707595,21.90104526,8.169758
41.80213004,25.25765693,27.078094
44.84081728,2.77838045,24.104069
58.42532373,12.7515634,17.049824
42.35612315,0.938745119,23.474117
51.87292912,18.25300053,7.6783447
48.57771045,11.12445974,27.560467
53.13082578,18.61333804,11.690306
49.17415722,9.19103738,19.390272
38.24351922,-2.737422628,24.106762
56.87084073,9.950854592,8.7063265
38.45942267,-1.163128636,24.965715
54.67701214,9.519584614,7.8770885
45.30340512,18.30689844,30.761026
39.92104368,-2.217641554,13.673613
40.04702197,-0.848038706,18.848732
40.21578962,-1.752716875,15.924304
40.32453612,-1.606779147,22.45021
38.36081176,-1.975519844,21.294865
39.95704654,-2.366317667,30.982967
39.88569068,-2.352513712,23.293701
39.90059258,-2.379007535,32.467793
42.56887036,-5.281713695,19.161505
42.36531825,0.839754694,28.482786
41.45621918,26.05004441,21.116734
56.69129734,26.35608714,17.31175
42.60712931,-5.391194112,16.529943
54.76763762,9.798091128,13.9267645
48.35086765,0.652435724,21.017653
42.59976585,-5.439031637,11.743419
41.29841055,-5.545163339,12.210959
50.90195798,16.79189525,16.637829
47.54347213,5.230645443,30.585377
37.91129633,-7.662488824,24.690182
38.0831551,-7.731497901,28.946167
37.92979423,-7.760527221,44.35177
50.87598389,17.50238616,13.117942
50.81682709,17.57848623,12.721182
37.76071795,-3.700343313,43.78879
45.21070876,4.389363874,16.235353
53.24203312,18.57528781,17.276716
42.65175234,-5.577289522,16.222424
40.28193546,21.50412925,20.625546
41.24175439,-5.555070352,22.427446
56.0874836,14.06376471,15.265819
50.1246571,8.867354054,16.232899
50.34040805,8.862202636,26.938759
50.34095239,8.918382553,22.707481
38.43620481,-1.205308026,22.252659
50.83183563,5.013522111,17.79139
50.88806524,5.064484487,13.919598
50.87373688,5.151465461,17.52548
47.36334381,19.86218138,16.026821
41.21297459,-5.620735678,20.882715
41.25846532,-5.681091436,15.765671
41.22039843,-5.573963629,21.155754
51.82479976,20.02990595,6.5667667
51.69045161,20.11689844,5.8345613
51.66518745,20.19891831,3.3829665
51.64238969,20.2522004,13.276479
51.58655638,20.26869646,6.6124105
51.64977044,20.57552626,5.397011
60.6975752,23.3254541,31.405647
51.97775391,8.995772267,21.291988
52.01394368,9.024096423,16.828497
54.62321181,9.551167499,11.435792
52.60095695,19.84941898,8.845434
52.45290587,19.6675282,3.2062495
46.2803958,25.08747997,21.004593
53.03962137,-3.035776597,21.481447
66.39432263,24.38919578,3.1863236
53.31892977,-0.773957215,17.745823
50.66427024,4.889574391,17.837234
49.86707447,13.85446101,27.071783
50.41268881,14.20890681,22.610992
41.77192247,-3.708198494,23.92747
51.65814647,22.33669815,3.2426834
50.48955815,14.07460804,29.420095
50.42169954,13.95598983,45.621628
51.63135426,22.41744588,5.8691025
41.78638655,-3.735907932,19.725748
50.46330279,13.79021448,37.723186
53.3695699,18.81299252,12.217627
54.76737476,9.673840813,16.131285
59.76066076,17.56026164,26.248632
53.39173422,18.7569423,4.3595395
56.01771313,24.65170522,13.783002
49.84529177,13.96410696,27.29072
46.37127994,25.2199567,19.66146
46.368943,18.34127156,25.90949
50.71514942,17.47646826,20.207571
41.58138697,-4.152262181,28.653347
59.78424001,17.45823688,32.732883
43.44074905,26.7276491,20.141987
50.72423215,17.33547378,10.048037
53.49109271,15.92807108,9.961699
48.14399468,21.86443423,27.970558
41.59572898,-4.179988647,21.790144
43.56032101,26.55957716,28.79888
47.35803004,5.115109754,39.176228
48.01988036,21.83516412,20.089691
48.60605049,11.72163603,23.424734
52.96994429,15.10999739,8.470274
56.18736882,24.2880927,21.313725
43.67895334,1.331117104,23.229654
52.74312215,-7.596644375,18.207064
47.85535528,-4.271528481,17.817291
59.3493647,25.20150187,18.196676
42.25196971,24.70586794,19.2859
47.60298293,16.72197807,38.94779
50.97184001,16.83076948,28.049902
48.34091254,-0.653910145,23.981054
47.95974602,-0.654676967,15.800536
49.97413369,20.65037619,19.417017
42.31951419,1.139272542,18.191246
60.83444879,23.23226845,43.941963
44.40064723,15.88199169,34.935814
50.98177755,16.66051957,18.062962
41.35827993,-6.855703558,11.420861
57.65107319,-2.502120104,14.841074
42.8347046,27.58256937,22.549189
53.03158668,-2.942211178,18.771338
53.11659199,-2.998424023,24.57809
41.34309981,-6.729083303,16.181076
55.92600813,14.04703958,7.116816
48.77554183,0.325068394,25.77536
46.40572192,25.73615368,24.150131
48.00465823,-3.084297008,14.801993
47.87272613,-2.968439973,18.057522
42.54687023,-5.425137701,21.05435
50.79840646,5.073984866,19.37447
44.67939939,2.799171292,16.9104
39.82277596,21.68053546,11.969087
47.93518713,-2.902828913,21.120186
48.7600817,0.355560416,18.731565
48.09431656,-2.943766893,19.345793
48.02673068,-2.89906078,15.657614
49.23200272,1.481074682,20.385868
47.91538393,-2.76169861,17.658272
48.05999424,-2.771160165,18.284143
57.01624771,14.29507849,8.312074
51.01756175,3.334321676,10.50203
40.16885644,-1.838755065,29.480164
49.24038161,20.54447862,21.078346
56.07801798,14.35223003,9.499455
41.41215899,-7.287754038,9.3829565
41.44202201,-7.222622029,8.521929
47.6799518,-2.59415881,19.078634
47.58839219,-2.598528846,18.965391
47.96676844,-2.475258077,13.2200985
41.51784815,-6.998495697,8.915877
47.7987376,-2.352457927,19.877968
39.67790499,-7.598686238,6.897533
52.60708726,19.55251463,6.186534
47.83432378,-2.198376793,23.276989
48.45744606,-4.417338858,15.282106
56.16589236,24.47770281,19.07901
37.56598867,-3.523905935,27.613628
46.01698651,18.44252758,31.08621
48.08232947,-2.258551691,23.393343
37.50926845,-3.535505379,21.647388
37.4882285,-3.554173031,30.446037
56.23247676,24.53595647,25.901339
37.53854632,-3.587032116,27.427172
41.03830208,-2.484773051,23.951586
44.57693995,2.888075058,21.326542
37.46718465,-3.57283057,33.549652
37.44613693,-3.591478009,28.809784
40.25122431,-2.637482469,21.317432
37.48677156,-3.690946727,25.368608
50.65600966,17.55235512,4.664752
37.44786651,-3.705984346,32.97115
43.30337695,26.88992101,37.146324
47.52314219,14.39511742,13.313762
63.63452622,23.07187262,8.75053
45.91773662,18.08991827,25.758745
51.93453369,18.14718554,7.56017
37.45921923,-3.753944803,21.2386
41.86188885,-3.850962348,14.668602
50.46676921,20.61978112,8.0571785
50.42342023,20.69540796,24.277239
52.26517642,-2.447049108,24.55406
47.0753485,5.247029991,17.50243
52.82959242,-7.386790358,22.384712
52.39159938,-9.130139256,18.402845
52.04518743,18.37297699,8.470093
52.35708656,-9.114771901,16.453678
48.74190328,-0.05286525,23.96833
41.62592472,-3.967586277,17.142395
41.65804463,-3.999385166,37.80721
52.32074433,0.716918354,19.599026
43.98194602,27.55503285,18.753355
41.68680381,-4.054851382,30.481445
41.7188913,-4.086734184,27.009863
41.71216203,-4.134010326,22.939034
52.73635173,19.52107326,5.9295635
47.26064399,18.51062358,24.382225
59.18200527,16.10037103,23.022417
41.63791732,-4.141071368,35.259407
46.97795287,20.10761013,8.333447
50.46412605,13.16981929,18.874596
55.91798428,10.17581438,12.5165615
49.16953738,15.09093555,21.270374
56.17529124,21.52873778,13.168443
47.90455513,22.54141601,37.52055
56.16952693,21.59234244,17.118986
56.1195876,21.74049473,15.516146
40.26302217,-2.687373465,30.355165
57.63128985,-2.325169624,15.215579
59.41205318,15.78814332,48.637207
47.60783565,17.73830139,29.580898
47.67265508,15.47525207,16.037294
53.50444955,-2.78019242,15.995595
52.83031482,15.00435697,6.53932
42.16698777,-0.95736262,21.114334
50.60159523,23.31897936,13.15248
42.10555285,-1.019331627,20.75835
60.92498258,23.0444133,45.920944
42.36391193,25.77411283,23.436972
56.01054869,14.21629332,12.970009
47.52215219,-2.852118557,19.53667
55.99048773,14.27831475,7.2690563
47.48051835,4.651518454,29.59081
51.81487799,-0.144988157,22.839098
52.08908282,1.236377507,12.742834
52.40558193,0.876995467,8.771426
52.93952406,-2.611552796,16.522974
43.32063305,24.14792766,25.533104
43.5922584,27.35762782,28.170404
43.60559974,27.38719933,23.439793
43.43980948,27.38737014,23.590942
43.13561621,27.54802622,29.656502
43.20678502,27.77251043,30.40922
42.40086855,27.00313023,20.912498
42.44838148,23.02514076,35.068436
49.664867,14.89303869,17.86459
49.02153146,20.74626786,24.450436
49.1807149,13.36096424,13.103612
49.73593117,13.45506618,21.592066
48.89451869,14.78922841,14.024099
49.56606207,18.16003664,29.712868
59.41176426,16.21155014,43.608925
59.36269102,16.09699196,23.680105
59.4449508,15.86429402,49.5505
55.97150064,9.631885693,12.428189
58.9477447,24.8462985,16.779757
40.43386015,23.05561096,20.276949
46.33330205,27.3700199,18.411804
46.45963025,27.38529499,22.895334
46.48789321,27.09940407,17.684381
46.47454551,27.06819547,26.97896
41.99951033,-1.633386722,25.503069
41.96662715,-1.602678497,27.567783
41.90201549,-1.687638322,28.60458
41.8156543,-1.646662217,23.707876
41.90758638,-1.64002511,28.140308
41.87121449,-0.830906383,39.122555
42.02443515,-0.761010705,17.832207
42.13930909,-0.708390263,23.588865
42.05508873,-0.64472208,30.984262
42.09082144,-0.65103613,24.693377
42.14441717,-0.660526059,22.319162
42.17243295,-0.56791715,23.40148
42.1570879,-0.540834391,28.681086
41.43307598,0.209966366,26.691978
39.95496662,-6.980413823,7.126082
39.99700588,-7.159603289,10.984904
41.19625808,-7.152942799,7.216018
41.30686838,-7.257711759,15.8960705
41.15413688,-7.287723511,7.3795834
40.27152011,-5.648653659,24.723263
40.29661014,-5.606954445,24.094875
40.25468063,-5.524653866,16.602306
40.37544966,-5.458587536,7.6363206
40.38278194,-5.412402567,12.528049
40.44678301,-5.356127542,19.254644
40.35158937,-5.26085651,17.156757
50.22230824,21.27422412,13.214656
50.69869291,23.57795998,22.114243
50.57088067,23.42527505,18.010422
50.60942596,23.40765177,12.140198
51.69388035,22.17012048,4.166354
50.4543627,21.13036134,8.608141
41.92497204,-3.79202728,34.95665
41.94599194,-3.772357815,28.735958
41.93809103,-3.697084896,18.888296
52.98006021,18.94358957,22.878212
53.00447114,18.85849093,9.46808
52.94187475,18.72565543,2.802095
53.43715642,16.28316523,10.021796
38.88197385,-6.792622865,17.386759
38.87226852,-6.743036435,25.765978
38.87239493,-6.531288042,26.388945
38.87422328,-6.414156402,21.816832
37.58809005,-4.123439937,40.718704
37.67714258,-4.141975445,32.983532
37.79276796,-3.982353036,46.334286
37.5775195,-3.823600773,29.741728
61.00412266,22.77592964,30.03478
54.61251671,22.81219152,16.062601
54.58039619,22.77056099,11.76024
46.78657886,3.514029951,16.580584
47.5003427,4.330128052,17.795595
47.44976598,4.761014032,30.13467
47.40465798,4.951436478,27.317236
49.61207997,-1.382753586,17.779814
48.63065061,-0.277081724,29.28467
48.68850531,-0.042013421,28.422913
50.41703536,2.117927824,16.820656
49.61159148,4.002091531,19.81519
48.99666562,4.680307653,23.150938
48.21860823,-0.791293704,17.750359
48.10459066,-0.658150167,17.07032
48.04244428,-3.667921422,27.003986
48.0655039,-3.482762129,17.842705
47.94372495,-3.28647671,17.505585
48.0529284,-3.288080156,20.21465
47.72365089,-3.147265238,17.050907
45.60670014,0.976135522,18.542774
52.93839546,-2.792912075,28.14586
53.58490691,-7.514767289,28.05464
43.18700764,2.441422375,25.152472
52.83425884,-7.603632726,18.112167
52.29869148,-8.905732049,18.876705
46.7407364,19.11160687,21.415247
48.05527885,22.49723444,25.735994
48.07903803,22.44860295,16.373371
48.10578425,22.37339018,29.960032
44.50492349,2.139847699,22.424503
44.45304684,2.172307568,21.293274
46.01323356,18.26008359,27.29225
46.06480217,18.06003626,27.757986
46.06649145,3.263921197,47.4293
45.14857938,4.242813132,17.698076
46.86544442,18.47277789,18.102951
41.57815093,-3.786124966,20.132496
52.22458303,1.357145309,21.535608
53.48116923,16.80416431,7.5144978
53.46496846,16.77131294,6.121956
52.13657996,15.98127092,4.6087704
49.84655203,20.84704643,16.39837
41.91210596,-0.789622047,24.678566
38.68398208,-6.765229741,17.300264
51.86587637,18.60282937,9.112744
52.75488382,15.0848308,6.4822874
52.71903931,15.08066573,7.1955986
53.27627252,-0.641726672,40.1679
38.89552731,-2.514179819,21.632654
47.42271139,27.00388797,15.910008
43.32546644,23.8480746,34.7815
47.23674346,27.13222127,13.40941
50.49517735,17.52644612,14.32211
47.22396819,14.21122967,25.758
44.80196204,-0.089997658,31.681105
44.86845296,-0.15312528,11.027546
44.7565154,-0.183685414,25.235218
47.85795117,22.14980927,9.717595
37.86070877,-4.019416263,47.41004
37.85610038,-3.926500784,48.928684
50.29292893,22.00314195,6.1113825
37.9292071,-3.803558016,43.074215
47.54759504,17.30189152,35.167473
37.98266143,-3.814520396,30.177847
49.54567174,-1.675313983,17.700424
47.82814981,21.92579059,12.894095
50.76150594,23.50974386,13.385945
50.80006199,23.49213978,15.807672
40.28981866,-2.336237575,30.494791
47.75898272,20.28895337,39.198387
39.91220698,-4.536689952,20.237305
46.7945166,6.373566883,30.750988
39.90529585,-4.582621032,27.460888
39.88409969,-4.60151221,30.527094
46.18535368,3.430973237,18.854477
39.8251605,-7.089041269,8.645161
44.85442975,9.532762142,30.875408
52.86341661,18.5601658,12.735337
39.85445641,21.56852594,25.278433
50.38073834,13.55833434,34.88062
52.85973907,18.85885235,7.062913
50.30977887,13.52489128,31.174746
46.6889354,16.89384832,20.265724
47.39844519,4.819304373,26.84441
47.3574601,4.717278229,30.149693
40.1510002,21.83542771,34.227703
47.42275198,4.577784532,26.548855
40.25150576,21.75933956,25.745806
47.34832101,4.532502585,28.786406
49.44294855,3.88452096,23.42094
42.71561085,22.93563177,22.03987
49.69657406,13.5632654,22.113434
41.34303938,-7.366115775,7.29898
49.07533579,20.37038409,24.8001
41.24801479,-7.485892281,5.613034
46.79151656,3.907595381,23.448984
46.78854965,3.855396341,20.744175
40.69525014,-5.176459873,11.752941
41.17111856,-7.708574104,6.4810433
41.08471098,-5.733751006,30.80619
54.51635026,23.03355506,10.380549
48.11656039,-0.905303746,19.846865
41.10609737,-5.714943602,25.71047
38.72895988,-6.82374795,22.8704
40.38945001,-5.486049428,13.570386
49.61511778,18.47497592,25.267363
40.70570533,-5.227225781,10.572227
51.69690379,18.68719789,2.3306046
51.71741881,18.89544604,6.628659
44.37583396,15.67839339,35.291904
45.82631904,18.33509214,24.494041
48.11549254,10.120812,21.187248
55.98384646,22.02471463,23.55958
38.71349386,-6.702347735,24.38758
51.60544229,22.14614506,5.3922353
53.99571349,-2.434714647,10.38976
40.26292299,-2.259758254,22.622957
48.06951201,1.191597611,21.51111
56.88549241,14.9373802,4.8231993
50.64983641,20.40401755,6.213341
50.98454925,16.2889852,13.58199
49.14530082,4.774161502,30.696915
41.63464974,-3.774599326,10.806363
49.76886788,14.9870943,23.360746
49.7447475,15.12370063,15.623631
41.55712428,-3.805692131,24.095144
41.8951268,-4.005515024,35.917175
41.93056732,-4.013775326,38.19094
41.98372394,-4.026190185,41.194725
41.69570373,-3.861678086,15.625172
49.59185947,12.80800561,23.116121
38.63507557,-6.518251844,22.989809
41.6890815,-3.908955996,35.659874
45.33374477,4.325737033,24.02837
49.2397856,4.488650103,28.183435
41.75000739,-3.996260489,31.348267
46.33040757,3.43922407,15.030628
51.81683791,20.73244587,5.371259
55.69419441,8.553643479,9.30611
55.56610424,8.368149602,4.260037
50.90934371,15.65080542,15.636922
46.31088416,3.415567444,23.402487
56.30239276,21.92765918,14.916073
50.29347128,11.9507598,19.635555
50.39613063,9.057764335,21.620598
49.75162746,18.58296979,23.582018
41.84628313,-4.092039303,31.497105
52.97541897,18.25228924,1.9896947
38.68597704,-6.437274992,24.220778
48.59215221,-0.104692054,22.405828
41.51321139,0.100805281,23.205233
41.7016717,0.166930723,31.5815
38.70534404,-6.324876952,21.829157
38.79366983,-6.346936692,16.741152
38.99344449,-6.255847438,19.219923
53.44255413,17.16109393,3.7501867
51.8363545,21.29579689,8.259407
42.21314737,-2.434070685,23.062174
59.32138518,15.35088,48.190388
49.65422139,13.17197492,21.658846
39.89685605,-7.204226345,10.131391
45.18171562,4.188385361,18.945333
49.38909458,0.508906865,12.858664
50.77838807,3.254644206,14.06804
51.98093646,21.30299674,11.866605
47.02021335,3.801863661,34.12844
47.8447199,10.44063548,24.810648
41.69141148,-3.494930909,21.119345
39.82066416,-7.422832378,10.844029
46.77905272,21.02216861,42.737545
43.44747531,27.97495287,26.473696
50.86784147,3.241649166,10.999821
47.54114078,5.177636993,37.381847
47.50287126,5.128022134,43.246876
42.21316231,1.811383907,18.660711
42.17922213,1.840277964,25.596462
42.28632883,2.044667835,21.516148
52.71856612,5.839041975,20.123138
39.93921503,-3.593470903,18.437073
43.30327082,23.74250215,24.759068
47.40709823,5.004297303,23.977898
41.79648361,-4.055944279,36.550655
52.72361526,5.986833741,21.948418
44.65679749,9.735742474,34.66594
39.95294733,-7.507380815,8.702545
47.92288211,21.02602725,35.521057
47.77357914,20.88557574,26.061172
43.39373837,-7.65278511,11.0172615
48.49938803,-1.071355038,16.556328
39.58014852,-3.800346437,25.190075
47.82692351,10.38709008,24.755325
43.55241101,28.11033026,24.123081
50.63788691,21.83391086,7.168387
63.81545375,24.14619468,6.9763584
43.69201288,28.25753239,29.948586
38.39089876,23.13531911,26.410337
63.6005605,24.08126212,8.901215
37.83739715,-4.175512347,41.847565
52.03350044,18.28268847,3.7036033
63.64545904,24.39138487,7.861793
37.89963949,-4.004503883,48.084522
41.76193691,-4.170109302,37.158897
51.78045648,20.92920014,5.900353
40.03040924,21.62401871,23.948933
43.63096435,28.28895906,27.532272
43.75300139,28.32859242,27.61368
46.26962478,3.628866785,21.8288
46.30240012,3.572882416,15.475271
46.26652775,3.577187268,11.535412
37.85308975,-3.696095171,36.11711
54.34582146,23.92050902,9.467396
54.33510595,23.85403392,12.010174
54.35475622,23.5152266,10.399172
54.65801503,9.302938652,10.486935
42.35273236,23.47203098,34.834442
46.19166277,3.534168766,12.042389
54.63968151,9.241313573,6.4357696
49.49878444,-1.775983796,15.591746
42.36078605,23.54779244,33.101555
42.15084767,-2.494608426,30.45154
49.08789373,-0.234623441,22.524343
40.23371911,-0.808925089,20.51222
51.74236259,15.17357284,5.194678
51.79992683,15.09294632,10.36362
46.46255175,16.75995054,22.70038
46.45207252,3.659295899,17.052994
47.00925896,19.7685124,18.909838
46.47861026,3.499365917,15.882133
46.89700743,6.20895501,22.910192
47.09762135,3.581225036,32.31363
58.08293554,13.53890445,8.799743
47.9196516,2.85996445,23.580532
47.92878615,2.724205087,19.637445
50.19685027,8.893648295,24.936491
55.87197478,13.43387327,15.341301
50.29385924,20.72272344,15.957222
34.75968646,32.69219393,31.428072
48.15921933,0.95914768,13.700198
59.21379045,15.33432175,25.610718
51.50625643,20.95031088,6.6669483
51.04605985,10.52760205,40.12734
55.74452744,8.265288337,2.5313926
61.83136483,23.34739918,23.688675
42.45218799,23.8156372,23.13153
44.05849132,3.253065901,32.014915
43.43394772,27.84337412,21.398794
43.73900222,27.7862047,21.402718
54.59163644,23.846881,13.641546
44.64004604,2.753627518,15.4997635
43.45040422,27.64491693,23.3167
43.21537567,27.19270766,24.476717
43.1844468,27.15816314,24.853037
43.3356893,27.0261076,22.066214
53.29648574,18.31413183,17.999367
53.22148232,18.08843911,4.105705
40.02246592,-4.657170398,16.5367
40.07180217,-4.573307951,13.188356
37.08135308,-3.701177471,9.295213
37.14949229,-3.737459559,24.613499
39.66040468,-4.006574174,10.313574
39.55763152,-3.701222605,24.048595
40.54696981,-4.94807274,14.507316
37.93306867,-7.644974287,35.3409
42.35335789,-3.05354098,27.016832
41.96543787,0.075602359,16.364183
44.72924009,10.06299926,45.496243
39.6029146,-2.839143791,33.504482
39.5881332,-2.812670802,22.283916
50.93275733,15.5394762,13.119381
50.95739399,15.39963898,20.153399
39.72202088,-2.768648465,26.364437
49.14125894,-0.245819217,22.281572
48.23014694,1.163487445,22.495949
47.9174582,10.17382956,29.213985
43.71796373,27.26855401,21.297312
57.95361164,13.66147988,8.890845
43.94585848,3.191403972,21.966635
64.82690967,25.35892854,8.66769
43.89514033,26.76003031,27.606976
52.51764914,20.60552474,7.020759
47.63100323,6.607878421,21.670797
48.10238965,2.618286635,21.985481
43.92756555,26.89759763,21.308416
40.64178448,-5.283810495,14.906867
43.46114191,26.93662051,22.66923
47.65838088,6.339644438,23.062725
49.58000278,13.25016175,17.362911
42.32980507,25.98828032,39.156803
49.83280796,8.512821683,21.494392
39.75960206,-3.035671981,20.15696
52.16887654,15.69220437,4.4766955
45.16886643,16.3456618,28.331486
43.80035005,27.21708833,18.302738
52.02409026,21.78704509,21.894016
49.8358098,8.762954076,21.31142
47.06204901,16.09745712,22.458065
51.68140183,21.57941495,6.201475
51.67923565,21.96048904,4.7893796
37.88335187,-7.51554572,17.08061
49.28617358,-0.44318754,23.962381
51.99766585,21.86873424,6.7621946
53.66003406,22.33502126,6.1493745
47.13378914,16.10583434,28.468525
47.19782126,4.071975791,24.012487
39.19025863,-7.133149295,12.933134
49.28335418,-0.665075703,16.426224
47.84542186,10.20029052,21.873053
43.63257446,24.40172285,34.95196
46.4346546,15.68630748,22.597185
53.61492103,23.27574701,8.856312
39.82682544,-3.214798197,23.470251
42.24907095,0.565154118,23.599619
47.82737181,10.22691608,23.42265
39.69906196,-3.212058783,21.292341
52.22976469,17.78869972,8.416827
55.99816866,8.414289077,4.3245635
37.60080099,-3.279264735,29.92217
50.08841647,11.15973437,36.06885
52.31517708,17.86278768,7.926604
56.01837383,8.60580804,6.2968903
47.82171833,18.73857904,23.07709
37.89572359,-7.449027508,17.790257
54.61889215,8.870253801,22.905754
43.48807524,26.99542386,24.714361
52.23792884,17.93751085,8.043965
56.4739602,10.59988535,6.5582094
52.50713971,20.72227793,4.846835
46.64832241,3.321241452,8.261678
50.74131149,12.05442986,24.46376
48.82102754,-0.179100504,18.91559
40.44760717,-5.11625092,22.876688
41.38981111,-7.723445629,5.263031
48.78295941,-0.198750213,23.000988
49.17439943,-0.474691784,19.978926
49.42677626,2.168686072,18.96582
52.80618505,5.771271426,10.512117
49.4183841,2.308722793,15.9089155
40.6424551,-5.043203029,19.30099
48.3172216,1.120974162,17.340551
47.94196314,20.65093087,28.9864
43.80813282,26.04598493,32.01131
55.94425911,8.416465495,12.489172
43.77331253,26.26519026,25.037703
43.86301188,26.39306351,25.516554
40.12620852,-2.754875016,12.423064
45.36195357,3.862413365,29.651915
56.25667032,24.64429373,16.52069
41.76770343,-1.588882758,21.749577
53.20544182,15.0778765,12.264623
40.17965692,-2.765630223,31.038395
46.37664451,4.24170234,38.661613
46.35499137,3.253672616,14.180656
49.15785923,2.735779707,17.81296
40.23613471,-2.753260405,28.400204
48.27601517,-3.841951404,18.781864
46.79940599,18.62037461,26.005836
56.13963091,14.64910263,14.491354
49.38117351,22.19469069,20.989985
47.37957462,6.094286641,24.349703
47.37572729,5.988549123,23.713799
59.20378459,15.12253773,26.400898
46.92247998,19.72579015,16.02306
46.44950708,3.320079174,24.787844
46.52121747,3.311068911,17.247835
56.06330666,14.25413514,12.186895
49.10025758,2.964549838,16.825788
47.69459832,20.00679185,45.685123
47.33880585,5.964910581,30.73186
41.780888,-1.154392509,28.992022
43.1412034,27.19578388,32.212627
41.80059994,-1.619468973,23.389479
39.6774065,-2.265413886,38.046013
43.25291159,2.852737224,27.940298
43.19731662,2.834851922,21.994621
39.48724111,-2.32315374,40.963768
52.95122043,-7.436668912,14.215355
52.9728756,-7.414790544,20.862387
38.05055022,-7.210047325,18.544584
45.1140343,4.271857293,19.425304
40.49348297,-5.17539203,22.046734
38.00436825,-7.361045307,19.65329
39.48138147,-2.368958801,30.457806
37.96502252,-7.374066696,22.184439
42.40858535,-2.622502731,27.187191
37.97854304,-7.400866372,26.417986
51.99804221,12.16982015,6.2284513
52.03397314,12.1715582,6.31366
54.53058699,9.057999827,4.200895
42.47060149,-2.709597731,19.723328
42.48533128,-2.737399551,34.524567
56.25206353,22.0758802,19.69728
49.33551591,2.155688669,32.67274
64.81254152,25.6955108,5.3304114
42.41424431,-2.722153352,16.051046
39.27687788,-7.061361194,12.049609
42.47617046,-2.809364219,26.425882
42.47003486,-2.857329829,26.538872
56.28137942,22.15073298,16.808226
42.41058419,-2.893704484,36.32526
52.06348646,16.00076001,10.588511
46.52101571,21.2319567,25.52522
42.45149184,-3.001174339,29.512321
51.06513138,10.15691784,26.799278
41.96420875,-8.316700412,8.327091
56.14550394,22.23863153,10.984934
49.0729775,0.625566654,14.480329
47.62092404,20.01924163,47.76872
55.09148798,-6.625119415,21.362898
51.90128431,20.39977161,7.195578
46.41687083,16.62361851,19.354517
53.49469446,15.05182821,10.145339
48.29751205,0.879884279,30.187107
49.69106274,1.818768773,19.500366
38.76490738,-7.13877147,34.90914
