system:index,BSI,NDMI,NDVI,SOCI,lat,long,sample_date,.geo
24,-0.04324633816843175,0.09750724861383646,0.07251143630505862,6.430506169360121E-5,45.77472721,25.78670384,2018-12-13,"{""type"":""Point"",""coordinates"":[25.78670384,45.774727209999995]}"
25,-0.0028879316293488624,0.05106878417852879,0.07978183113866381,5.980498585252646E-5,46.05595937,26.1090529,2018-12-13,"{""type"":""Point"",""coordinates"":[26.1090529,46.05595937]}"
26,0.03140044832445534,-0.010880950070694357,0.07829142345218837,7.439600209142615E-5,45.39277763,21.4117129,2018-12-12,"{""type"":""Point"",""coordinates"":[21.411712899999998,45.39277763]}"
27,-0.003965878025332446,0.04343942338238756,0.19432748979214226,7.704671948024956E-5,45.24224979,21.45767984,2018-12-12,"{""type"":""Point"",""coordinates"":[21.45767984,45.24224979000001]}"
28,0.04377968567184411,-0.04220058555164422,0.11264782070179832,8.579010433115971E-5,46.05601819,21.50033244,2018-12-12,"{""type"":""Point"",""coordinates"":[21.50033244,46.05601819]}"
29,-0.06984359917550029,0.11285883047572381,0.2556712583645241,8.270919832895131E-5,46.16144807,21.36575221,2018-12-12,"{""type"":""Point"",""coordinates"":[21.365752209999997,46.16144807]}"
30,-0.050364508141325856,0.13482079180095544,0.15007366305631245,6.407051866700744E-5,46.0432809,25.7077107,2018-12-12,"{""type"":""Point"",""coordinates"":[25.707710700000003,46.0432809]}"
31,-0.09426215743379932,0.18956275151893237,0.23686711024168478,6.875162589272893E-5,46.02950472,25.67715448,2018-12-12,"{""type"":""Point"",""coordinates"":[25.67715448,46.029504720000006]}"
32,-0.0201795137015982,0.08494057352352893,0.1560606798075544,6.34313343928604E-5,46.38057031,25.78191198,2018-12-11,"{""type"":""Point"",""coordinates"":[25.781911979999997,46.38057031]}"
33,0.0700553946230746,-0.09729250501588459,0.07101554621129015,1.066976416106989E-4,44.05267033,24.40696359,2018-12-11,"{""type"":""Point"",""coordinates"":[24.40696359,44.05267033]}"
34,-0.10053400092214049,0.17198975213082576,0.3515862173510337,1.010014744470284E-4,44.03796288,24.25066392,2018-12-11,"{""type"":""Point"",""coordinates"":[24.250663920000004,44.03796288]}"
35,-0.040470636129082034,0.10497311947920587,0.16197130717304828,6.907822266314948E-5,46.27602906,25.24552925,2018-12-11,"{""type"":""Point"",""coordinates"":[25.245529249999997,46.27602906]}"
36,-0.03912827877267714,0.11202495905660813,0.1856467390746372,6.919845859084723E-5,46.23350622,25.28630735,2018-12-11,"{""type"":""Point"",""coordinates"":[25.286307350000005,46.23350622]}"
37,0.052575824889028136,8.350046176982003E-4,0.23392148145065184,7.376167261821545E-5,44.77489119,27.00155297,2018-12-11,"{""type"":""Point"",""coordinates"":[27.00155297,44.77489119]}"
38,0.03447545694962012,-0.02876982197363292,0.10100160111895705,8.409896395318581E-5,45.28193522,21.2596505,2018-12-11,"{""type"":""Point"",""coordinates"":[21.2596505,45.28193522000001]}"
39,-0.05524306883872078,0.13973199833641972,0.15764624599302024,6.500243341673795E-5,46.26866207,25.29650757,2018-12-11,"{""type"":""Point"",""coordinates"":[25.29650757,46.268662070000005]}"
40,-0.026314299746771685,0.09113962849461342,0.1480225826268246,6.38920912555004E-5,46.19466121,25.30157739,2018-12-11,"{""type"":""Point"",""coordinates"":[25.30157739,46.19466120999999]}"
41,-0.04248633937418668,0.11280536587582901,0.17026571127482584,6.727071202148081E-5,46.26127086,25.34747331,2018-12-11,"{""type"":""Point"",""coordinates"":[25.34747331,46.26127086000001]}"
42,-0.04725744123574659,0.1264702080194059,0.1760147696381947,6.213136811581976E-5,46.33798358,25.44967172,2018-12-11,"{""type"":""Point"",""coordinates"":[25.449671719999998,46.33798358]}"
43,0.0012162699072985124,0.03510876265411742,0.1196847943186446,6.617379260049135E-5,46.32465086,22.19029847,2018-12-10,"{""type"":""Point"",""coordinates"":[22.190298469999995,46.32465086]}"
44,-0.003776421078652636,0.04353052023685534,0.27095511256875715,9.082170470117436E-5,47.25070173,25.34517361,2018-12-10,"{""type"":""Point"",""coordinates"":[25.34517361,47.25070173]}"
45,0.03362855903710837,-0.010735872526666466,0.145792999802204,9.445891583549724E-5,44.62139117,23.8608688,2018-12-10,"{""type"":""Point"",""coordinates"":[23.8608688,44.621391169999995]}"
46,0.034226613353961335,-0.032899367018635474,0.05948585251716747,7.358570363510669E-5,45.25304225,26.88944087,2018-12-10,"{""type"":""Point"",""coordinates"":[26.889440869999998,45.25304225000001]}"
47,-0.06210402404177562,0.17059147892354046,0.11690939372538689,6.320552984900677E-5,46.46414583,26.55570079,2018-12-10,"{""type"":""Point"",""coordinates"":[26.55570079,46.46414583]}"
48,-0.0034705438272035474,0.042162946543615805,0.1601606170120447,7.235419948499286E-5,46.30985618,22.16055712,2018-12-10,"{""type"":""Point"",""coordinates"":[22.16055712,46.30985618]}"
49,-0.04914540818889174,0.12057366862062381,0.14738325464445123,6.293419056745628E-5,46.8005505,26.63639931,2018-12-09,"{""type"":""Point"",""coordinates"":[26.63639931,46.80055050000001]}"
50,0.017034675191405797,-0.004590136426050892,0.07292776764698432,7.930533878683954E-5,46.11034237,20.98840888,2018-12-09,"{""type"":""Point"",""coordinates"":[20.98840888,46.11034237]}"
51,0.017493943576903447,0.0030880556590399577,0.07344898979624977,6.783068564760943E-5,46.18591311,21.13500694,2018-12-09,"{""type"":""Point"",""coordinates"":[21.13500694,46.18591311]}"
52,-0.05194110957306252,0.10006476390243196,0.18192263370360473,6.159059810538266E-5,46.340536,21.22000392,2018-12-09,"{""type"":""Point"",""coordinates"":[21.220003920000003,46.34053600000001]}"
53,-0.047299869184889286,0.1050434867174036,0.2078337038333938,7.347167900896761E-5,45.70034492,21.9186964,2018-12-09,"{""type"":""Point"",""coordinates"":[21.9186964,45.70034492]}"
54,-0.007650200374748397,0.045180165696403256,0.09880368212642879,6.279670674500623E-5,46.24076403,21.30393717,2018-12-09,"{""type"":""Point"",""coordinates"":[21.30393717,46.24076403]}"
55,-0.04767525991903515,0.1053538212694952,0.17465340026602566,6.821462317121688E-5,46.35693911,21.40761604,2018-12-09,"{""type"":""Point"",""coordinates"":[21.40761604,46.35693911]}"
56,0.015229199004523996,5.87054131832625E-4,0.0829125398483414,7.749879262462003E-5,46.23030572,20.88203715,2018-12-09,"{""type"":""Point"",""coordinates"":[20.88203715,46.23030572]}"
57,-0.1509261278973685,0.2349926813178592,0.33197697305679325,7.814873646970629E-5,45.44203174,21.29269177,2018-12-09,"{""type"":""Point"",""coordinates"":[21.29269177,45.44203174]}"
58,-0.04445714769161648,0.1431985842352061,0.17828746573980322,7.833577400720295E-5,46.83644281,26.40535364,2018-12-09,"{""type"":""Point"",""coordinates"":[26.40535364,46.83644281]}"
59,-0.0420436747308087,0.12696017314033683,0.15037321264079595,6.20310011971762E-5,46.81656351,26.53374721,2018-12-09,"{""type"":""Point"",""coordinates"":[26.533747210000005,46.81656351]}"
60,0.04867584911085814,-0.0560360546695375,0.11067276276904033,1.013724352216797E-4,44.0529731,24.53424956,2018-12-08,"{""type"":""Point"",""coordinates"":[24.534249560000003,44.0529731]}"
61,-0.047748190950180375,0.08831052895540517,0.1741273431295465,8.076849000095498E-5,46.08076765,21.27008173,2018-12-08,"{""type"":""Point"",""coordinates"":[21.270081729999998,46.08076765]}"
62,-0.09513342968659157,0.15296101916396587,0.2269080444923995,7.235117631166398E-5,46.14225204,21.20447203,2018-12-08,"{""type"":""Point"",""coordinates"":[21.204472030000005,46.14225204]}"
63,-0.028493370515819336,0.11810320786939386,0.2178452260533509,5.724343108739961E-5,45.7396134,25.77633074,2018-12-08,"{""type"":""Point"",""coordinates"":[25.77633074,45.7396134]}"
64,-0.038597232269435025,0.09942331371183576,0.17995611813683113,6.047597449999712E-5,44.70046809,22.6751806,2018-12-08,"{""type"":""Point"",""coordinates"":[22.6751806,44.70046809]}"
65,0.021916499467648714,0.022235138680264294,0.12454966710060966,7.348364357947831E-5,46.42397938,27.26610554,2018-12-08,"{""type"":""Point"",""coordinates"":[27.26610554,46.423979380000006]}"
66,-0.0026663697000104646,0.0378774629676223,0.09912862861528993,6.568042292403536E-5,46.70658982,27.22555212,2018-12-08,"{""type"":""Point"",""coordinates"":[27.225552119999996,46.70658982]}"
67,-0.005459667057976714,0.04413214070071657,0.14405775880649455,7.25651095563581E-5,46.63172657,27.11991108,2018-12-08,"{""type"":""Point"",""coordinates"":[27.11991108,46.63172657]}"
68,0.024341432579495937,-0.008114985000944326,0.16030787798934007,7.771505627489663E-5,46.77348565,26.92412693,2018-12-08,"{""type"":""Point"",""coordinates"":[26.92412693,46.77348565]}"
69,0.04856118580693832,-0.02913944001576697,0.12941717325639973,6.980961817878233E-5,46.86900982,26.90148576,2018-12-08,"{""type"":""Point"",""coordinates"":[26.901485759999996,46.86900982]}"
70,-0.02102828361990458,0.07155729828936956,0.11975351801397753,6.495698194003725E-5,45.71444917,25.82156231,2018-12-08,"{""type"":""Point"",""coordinates"":[25.821562310000004,45.71444917000001]}"
71,-0.015551816694586312,0.05679322900033595,0.15928609118932688,7.599844990319848E-5,46.62144756,26.95513871,2018-12-07,"{""type"":""Point"",""coordinates"":[26.95513871,46.62144756]}"
72,0.043683693916948464,-0.012318530296293479,0.11773736591562242,7.853692693456659E-5,46.39949465,26.9633072,2018-12-07,"{""type"":""Point"",""coordinates"":[26.963307199999996,46.39949465]}"
73,0.017578199762103335,-0.002945449415065421,0.15571795928958845,8.801953108567218E-5,45.8280317,22.2340322,2018-12-07,"{""type"":""Point"",""coordinates"":[22.2340322,45.8280317]}"
74,0.02241854597409458,-0.005024453028770791,0.07971245709104817,7.376979862744086E-5,43.75308278,24.83733229,2018-12-07,"{""type"":""Point"",""coordinates"":[24.83733229,43.75308278]}"
75,-0.025297715186255332,0.07149594527729553,0.2721260805888999,7.902294107074824E-5,44.32929489,27.35485715,2018-12-07,"{""type"":""Point"",""coordinates"":[27.35485715,44.32929489]}"
76,0.0313457048800122,-0.019139597961357724,0.1274575382174946,8.182125936771089E-5,44.43658183,27.80266024,2018-12-07,"{""type"":""Point"",""coordinates"":[27.802660239999998,44.43658183]}"
77,0.021564033903849263,0.0204221285175542,0.10433934409478753,6.924348070334558E-5,44.96345109,23.19901159,2018-12-07,"{""type"":""Point"",""coordinates"":[23.199011589999998,44.96345108999999]}"
78,-0.012171334059952148,0.06743731558216659,0.18179942008752023,7.150171221450342E-5,44.86855651,23.22775759,2018-12-07,"{""type"":""Point"",""coordinates"":[23.22775759,44.86855651]}"
79,-0.01047206846879203,0.0553011516552916,0.09813086291781832,7.811044199135414E-5,45.00685703,23.57059387,2018-12-07,"{""type"":""Point"",""coordinates"":[23.57059387,45.00685703]}"
80,-0.06037373962922842,0.1554690604391215,0.13115437256523987,6.459182354042973E-5,46.50649126,24.91270533,2018-12-07,"{""type"":""Point"",""coordinates"":[24.912705330000005,46.50649126]}"
81,0.043220312479469516,-0.027476325831479496,0.2159121833377414,9.076597919273707E-5,45.13630983,23.83560744,2018-12-07,"{""type"":""Point"",""coordinates"":[23.835607439999997,45.13630983]}"
82,0.037474313359414015,-0.029612516571690974,0.08165583219998983,7.262553601685158E-5,45.86329058,21.43301641,2018-12-07,"{""type"":""Point"",""coordinates"":[21.433016410000004,45.86329058]}"
83,0.0388572337899519,-0.02732383803181026,0.09287573181416678,7.545559556329744E-5,46.38358109,26.71733765,2018-12-07,"{""type"":""Point"",""coordinates"":[26.717337649999997,46.38358109]}"
84,0.04646349946332747,-0.01720555413311817,0.09553603089396658,6.786820852795224E-5,46.04900584,27.19631681,2018-12-06,"{""type"":""Point"",""coordinates"":[27.196316810000003,46.04900584]}"
85,-0.05043564024870463,0.10118968799443047,0.20452348329285902,7.519792505606763E-5,47.57720417,22.37970627,2018-12-06,"{""type"":""Point"",""coordinates"":[22.37970627,47.57720417000001]}"
86,-0.011505829787022174,0.0513416967377584,0.14986170039754315,6.846687295031516E-5,47.60961981,22.41460284,2018-12-06,"{""type"":""Point"",""coordinates"":[22.414602840000004,47.60961981]}"
87,-0.023340082573201006,0.048607275402802685,0.11838691404743776,7.598484425879843E-5,47.71587181,22.44057696,2018-12-06,"{""type"":""Point"",""coordinates"":[22.44057696,47.71587181]}"
88,0.03288204821246107,-0.027766575482356535,0.08203342129461101,8.226956668952915E-5,47.51504388,22.44553955,2018-12-06,"{""type"":""Point"",""coordinates"":[22.44553955,47.51504388]}"
89,-0.02166551533917725,0.06358024825825509,0.14291145524029536,6.889136680017529E-5,46.97534926,24.42986812,2018-12-06,"{""type"":""Point"",""coordinates"":[24.429868120000002,46.97534926]}"
90,-9.567184521310811E-4,0.02669073776573384,0.1256607034046336,7.920447264034942E-5,47.01065156,24.57407369,2018-12-06,"{""type"":""Point"",""coordinates"":[24.57407369,47.01065155999999]}"
91,-0.048418685291590324,0.10415685655309297,0.23305337805890172,7.825868303898415E-5,46.80638279,24.59697557,2018-12-06,"{""type"":""Point"",""coordinates"":[24.59697557,46.80638279]}"
92,-0.055606433391059425,0.11167469563146518,0.1845232215689999,8.250120716831995E-5,46.84159984,24.6068858,2018-12-06,"{""type"":""Point"",""coordinates"":[24.606885800000004,46.84159984]}"
93,-0.05826216732913798,0.1242260745507673,0.1862627372886877,7.201288982766152E-5,46.82030774,24.76159809,2018-12-06,"{""type"":""Point"",""coordinates"":[24.76159809,46.82030774]}"
94,-0.0028183374784296485,0.0668737552961935,0.08608816251407286,5.8144610071096076E-5,45.9652423,25.36749585,2018-12-06,"{""type"":""Point"",""coordinates"":[25.367495850000005,45.9652423]}"
95,-0.0515685785957406,0.11136988833942242,0.22689855581363746,7.086016891412932E-5,45.61669709,25.7401614,2018-12-06,"{""type"":""Point"",""coordinates"":[25.7401614,45.61669709]}"
96,0.04882778743515403,-0.0434604192595018,0.07679461847132074,7.955391818120231E-5,46.23409832,27.52429537,2018-12-06,"{""type"":""Point"",""coordinates"":[27.524295370000004,46.23409832]}"
97,0.09891808682161829,-0.10213303022410558,0.1409725628858027,9.505176670601307E-5,46.19973217,27.61974769,2018-12-06,"{""type"":""Point"",""coordinates"":[27.61974769,46.19973217]}"
98,0.017757571982470213,0.02669034596388806,0.24917685628867833,8.485900590002191E-5,46.18271233,27.72097453,2018-12-06,"{""type"":""Point"",""coordinates"":[27.720974530000003,46.18271233]}"
99,0.061855085736628866,-0.03958303257902364,0.1493604261056575,8.79137874288597E-5,46.23528379,27.84586493,2018-12-06,"{""type"":""Point"",""coordinates"":[27.845864930000005,46.23528379]}"
100,0.040568550968080735,-0.017314241911775354,0.13008020905036372,8.318912630026547E-5,46.12300718,27.19383165,2018-12-06,"{""type"":""Point"",""coordinates"":[27.19383165,46.12300718]}"
101,-0.004193954201376897,0.03313466501601167,0.10360251247243653,6.341164594399016E-5,44.90961241,26.9653211,2018-12-06,"{""type"":""Point"",""coordinates"":[26.9653211,44.90961241]}"
102,0.009437232578674062,0.017760336027623627,0.0921345953998993,5.9085344218249425E-5,45.01981216,27.07796831,2018-12-06,"{""type"":""Point"",""coordinates"":[27.077968309999996,45.01981216]}"
103,0.011041935927879545,0.022576715237048687,0.13051413975125287,6.058505167520156E-5,44.81100016,27.11679978,2018-12-06,"{""type"":""Point"",""coordinates"":[27.116799780000004,44.811000160000006]}"
104,-0.03616179092454592,0.07545410642799524,0.10216700414062613,6.45034878484044E-5,45.03006199,27.23791897,2018-12-06,"{""type"":""Point"",""coordinates"":[27.23791897,45.03006199000001]}"
105,-0.006281807188829069,0.04783598796385062,0.16575437671962973,7.350447171394328E-5,44.64324121,23.55849137,2018-12-06,"{""type"":""Point"",""coordinates"":[23.558491369999995,44.64324121]}"
106,0.03989219554416215,-0.03313499401610648,0.129148519118227,8.962484297786958E-5,43.85860514,23.82576589,2018-12-06,"{""type"":""Point"",""coordinates"":[23.82576589,43.85860514]}"
107,0.05092436110094031,-0.04827293554195877,0.07823936402955661,7.662228180838883E-5,45.82356755,20.77376124,2018-12-06,"{""type"":""Point"",""coordinates"":[20.773761240000002,45.82356755]}"
108,0.02838139754515516,-0.015098914429496516,0.07012008433657993,6.722855100025034E-5,45.94556679,20.82427716,2018-12-06,"{""type"":""Point"",""coordinates"":[20.824277159999998,45.94556679]}"
109,0.030741344261441903,-0.02228983185394184,0.09694339987460919,7.812364267857342E-5,45.84608059,20.90840255,2018-12-06,"{""type"":""Point"",""coordinates"":[20.908402549999998,45.84608059]}"
110,-0.05934167601500596,0.11012833337328044,0.17477002339673897,7.052852047305009E-5,45.76607618,21.15224525,2018-12-06,"{""type"":""Point"",""coordinates"":[21.152245250000004,45.76607618]}"
111,-0.02387965326501316,0.06378655589959294,0.18921494126530128,7.740400977406241E-5,45.83182204,21.21793185,2018-12-06,"{""type"":""Point"",""coordinates"":[21.21793185,45.83182204]}"
112,7.603426949951254E-4,0.04861818455916465,0.1847963043327089,6.971904764092778E-5,45.96067739,27.06129744,2018-12-05,"{""type"":""Point"",""coordinates"":[27.061297440000004,45.96067739]}"
113,-0.05599517944345059,0.12650546892861475,0.22197493107411143,7.317604531323916E-5,45.76076244,25.38760439,2018-12-05,"{""type"":""Point"",""coordinates"":[25.38760439,45.76076244]}"
114,0.07324780581740441,-0.0466777153208956,0.14852183095303242,7.865979016975865E-5,45.94168814,27.40060976,2018-12-05,"{""type"":""Point"",""coordinates"":[27.40060976,45.94168814]}"
115,-0.02862279575041907,0.09400457386437076,0.273180064303835,7.1508446903289E-5,45.59512392,25.39259921,2018-12-05,"{""type"":""Point"",""coordinates"":[25.392599210000007,45.595123920000006]}"
116,-0.03676295911268003,0.10808308167883927,0.19475816037041024,6.407067491024363E-5,45.85449501,24.99312522,2018-12-05,"{""type"":""Point"",""coordinates"":[24.99312522,45.854495009999994]}"
117,0.016315948633745508,0.022051096021901313,0.14100552055512977,7.820600175042537E-5,45.84349088,27.10313381,2018-12-05,"{""type"":""Point"",""coordinates"":[27.103133809999996,45.84349088]}"
118,0.03852304045158268,-0.014568587947643607,0.13698549025071727,7.122482201588399E-5,44.52075466,27.31140832,2018-12-05,"{""type"":""Point"",""coordinates"":[27.311408320000005,44.520754659999994]}"
119,-0.037590172286194073,0.09061326521354687,0.18374112251016742,6.573146439010592E-5,45.99740176,26.83399585,2018-12-05,"{""type"":""Point"",""coordinates"":[26.83399585,45.99740176]}"
120,-0.0024496291160625645,0.02013172952051366,0.15071399247936834,8.285958897039738E-5,46.15196422,20.39510966,2018-12-05,"{""type"":""Point"",""coordinates"":[20.39510966,46.15196422000001]}"
121,-0.010289978174442199,0.06444266137658038,0.15189130227501102,7.255616530126012E-5,45.7865585,25.21079366,2018-12-05,"{""type"":""Point"",""coordinates"":[25.21079366,45.7865585]}"
122,0.04416977423413537,-0.048692145678119185,0.067667501620503,8.209251974610467E-5,45.95359272,20.56517825,2018-12-05,"{""type"":""Point"",""coordinates"":[20.565178250000002,45.95359272]}"
123,-0.04313242928875607,0.11296687470305533,0.21120708738001986,6.825056326150774E-5,45.75868967,25.15027837,2018-12-05,"{""type"":""Point"",""coordinates"":[25.150278369999995,45.75868967]}"
124,-0.005637859939534334,0.03859493723265589,0.15265483281731065,8.782566234267134E-5,43.76605327,24.2330591,2018-12-05,"{""type"":""Point"",""coordinates"":[24.233059100000002,43.76605327]}"
125,-0.030684260306351473,0.07614889662673181,0.19387850252554772,7.608813953632158E-5,46.09874978,27.45250163,2018-12-05,"{""type"":""Point"",""coordinates"":[27.45250163,46.09874978]}"
126,-0.03399343784608756,0.09550638498915157,0.30209655273896063,8.264358807636644E-5,44.02720791,25.21506827,2018-12-05,"{""type"":""Point"",""coordinates"":[25.21506827,44.02720791]}"
127,8.25676362642127E-4,0.04105501053227423,0.11094928781843352,7.4941692790318E-5,45.75990898,24.49395525,2018-12-04,"{""type"":""Point"",""coordinates"":[24.49395525,45.75990898]}"
128,0.011334248159478047,0.02788840595374275,0.07648880775766015,6.003007912174885E-5,45.59247459,27.28668226,2018-12-04,"{""type"":""Point"",""coordinates"":[27.28668226,45.59247459000001]}"
129,-0.10219940142091793,0.17110097789456288,0.25273803324038546,7.741952941872498E-5,45.71802225,27.19509021,2018-12-04,"{""type"":""Point"",""coordinates"":[27.195090210000004,45.71802225]}"
130,-0.02937218822558615,0.08251870948587445,0.2063020191078793,7.182112238250481E-5,45.89003069,24.34516215,2018-12-04,"{""type"":""Point"",""coordinates"":[24.345162149999997,45.89003069]}"
131,0.010015467975335115,0.025017108359837288,0.18124861040429852,6.868890405338095E-5,45.81453328,27.27934359,2018-12-04,"{""type"":""Point"",""coordinates"":[27.279343590000003,45.81453328]}"
132,0.026897405459493085,-0.008876645874025459,0.11752060018348656,8.646325993691456E-5,45.85361781,27.26554218,2018-12-04,"{""type"":""Point"",""coordinates"":[27.26554218,45.85361781]}"
133,-0.0445686519212193,0.12066880458593371,0.1748675578567717,6.505592747513827E-5,44.99242909,23.54122894,2018-12-04,"{""type"":""Point"",""coordinates"":[23.54122894,44.992429089999995]}"
134,0.0399063246527192,-0.04062720231127505,0.07161042987370661,8.016782709146905E-5,45.75457007,27.41879954,2018-12-04,"{""type"":""Point"",""coordinates"":[27.41879954,45.75457007]}"
135,-0.02948052134773553,0.10473716296523594,0.12402401638733182,6.36648607246407E-5,45.03600006,23.34544909,2018-12-04,"{""type"":""Point"",""coordinates"":[23.345449090000002,45.03600006]}"
136,-0.05301451875743241,0.125055259695826,0.1828184799085791,6.783827031091057E-5,45.10190716,23.25814273,2018-12-04,"{""type"":""Point"",""coordinates"":[23.258142729999996,45.101907159999996]}"
137,-0.03470911936721768,0.0860624636085936,0.11488603500258245,5.344581020130318E-5,45.09167327,27.30981015,2018-12-04,"{""type"":""Point"",""coordinates"":[27.309810150000008,45.09167327]}"
138,0.004887883518021806,0.009094329256294673,0.18890181520945343,1.0372756489676872E-4,43.81995241,24.49986165,2018-12-04,"{""type"":""Point"",""coordinates"":[24.49986165,43.819952410000006]}"
139,-0.013557114107493261,0.05089299231111215,0.12594491390404722,6.917755550034098E-5,45.65050525,27.49058984,2018-12-04,"{""type"":""Point"",""coordinates"":[27.490589840000002,45.65050525]}"
140,0.016607007977783705,-0.007617477479608731,0.06683086532704355,7.870952628670654E-5,45.74676913,27.57525409,2018-12-04,"{""type"":""Point"",""coordinates"":[27.57525409,45.74676912999999]}"
141,0.021618271375971086,-0.009114215292180695,0.08366874916021931,8.13821275223361E-5,45.64260625,27.64674419,2018-12-04,"{""type"":""Point"",""coordinates"":[27.646744189999993,45.64260625]}"
142,0.005331481511560963,0.011805570162981352,0.09352331230060217,6.876475735941525E-5,45.01489462,27.54675419,2018-12-04,"{""type"":""Point"",""coordinates"":[27.54675419,45.01489462000001]}"
143,0.008407784007064779,0.05182785619541039,0.24777780948857306,7.372639891136704E-5,45.31349968,22.27358904,2018-12-03,"{""type"":""Point"",""coordinates"":[22.27358904,45.31349968]}"
144,-0.04983434566999214,0.12070452083359683,0.17810663498545948,7.684742987182464E-5,45.80667562,23.87688226,2018-12-03,"{""type"":""Point"",""coordinates"":[23.87688226,45.80667562000001]}"
