system:index,BSI,NDMI,NDVI,SOCI,sample_date,.geo
0,-0.026030758003671425,0.07411471251316269,0.2776788310988884,8.924613239567742E-5,2018-12-20,"{""type"":""Point"",""coordinates"":[22.72922449,45.93337585]}"
1,0.027237737869897638,0.03444456639581962,0.20774277365541202,5.8971058089993836E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[28.198854880000003,44.77273911]}"
2,0.005151893877688582,0.043854308727510595,0.24788800995131563,7.781573305530674E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[28.333738630000003,44.785671740000005]}"
3,-0.027156993065059244,0.06618054490785247,0.3126201073664804,9.558384657711189E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[23.314151240000005,45.86112368999999]}"
4,-0.007598385349984213,0.052904615790739934,0.21149946036661507,6.561533944506713E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[28.181462420000003,44.720472300000004]}"
5,0.027424454580522277,0.008273745345079977,0.1770008891452653,7.13824009557114E-5,2018-12-18,"{""type"":""Point"",""coordinates"":[27.902153249999998,45.37783064999999]}"
6,-0.14114368623569212,0.22331533304433843,0.4055975659967105,1.0468459298843924E-4,2018-12-17,"{""type"":""Point"",""coordinates"":[22.83116171,45.59291307]}"
7,-0.060828452421107,0.1209543982315212,0.3138151591729863,8.942386202081859E-5,2018-12-17,"{""type"":""Point"",""coordinates"":[23.66215374,45.88955448000001]}"
8,-0.049840423837962285,0.10469677209748818,0.2992653580836609,8.727685015034853E-5,2018-12-15,"{""type"":""Point"",""coordinates"":[23.3914774,45.9607984]}"
9,-0.07548757521080907,0.14999700228760365,0.28472878378085903,7.76821127567342E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[26.15296623,45.93910612]}"
10,-0.09055684596678859,0.1531428412830589,0.33526434739570055,8.449237754147689E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[26.2142416,45.96637006]}"
11,-0.11021337720866489,0.17929310561720557,0.383752599958874,1.0556147257605027E-4,2018-12-14,"{""type"":""Point"",""coordinates"":[28.581556120000002,45.1289444]}"
12,-0.02249980172897792,0.06907399616307681,0.20300713017251756,7.024285900277189E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[28.177478379999997,45.256149390000004]}"
13,-0.08318298330151404,0.150800969194522,0.33785855804396936,8.5763759962314E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[26.179701370000004,46.02675927999999]}"
14,-0.1445816813429375,0.2207200343432448,0.4492991533247345,9.931963765335942E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[22.557445939999997,45.53489946999999]}"
15,-0.09112767038217945,0.15742538615633986,0.3651389327388966,9.598060289853383E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[22.093041549999995,46.24475882]}"
16,-0.09767925610110136,0.16477144416910963,0.3406648115758929,8.482917603220498E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[26.110426019999995,46.14750266]}"
