system:index,BSI,NDMI,NDVI,SOCI,sample_date,.geo
0,-0.0018820556713522534,0.03268653151583304,0.09339144273870319,6.443433739418792E-5,2018-12-20,"{""type"":""Point"",""coordinates"":[22.72922449,45.93337585]}"
1,0.034263413836540725,0.005701578909569902,0.1265641506694069,7.057954241353128E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[28.198854880000003,44.77273911]}"
2,0.052820684572349105,-0.020232627195317095,0.1692768429234583,7.558879921815872E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[28.333738630000003,44.785671740000005]}"
3,0.007393613716426538,0.03130275169130372,0.13668233178761638,6.538300485585925E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[23.314151240000005,45.86112368999999]}"
4,0.047949281160388796,-0.023083971826590177,0.14674465663445813,7.551239475542357E-5,2018-12-19,"{""type"":""Point"",""coordinates"":[28.181462420000003,44.720472300000004]}"
5,0.013955073280708778,0.01520054369231468,0.10225873356331584,7.30902486425185E-5,2018-12-18,"{""type"":""Point"",""coordinates"":[27.902153249999998,45.37783064999999]}"
6,0.07299834866321532,-0.034623323951320166,0.1542772321728576,6.986536855151221E-5,2018-12-17,"{""type"":""Point"",""coordinates"":[22.83116171,45.59291307]}"
7,0.005534342458650628,0.034267642189751896,0.20513157783825203,9.451018272282004E-5,2018-12-17,"{""type"":""Point"",""coordinates"":[23.66215374,45.88955448000001]}"
8,0.05077091186198771,-0.04675578053500964,0.09175092784207407,7.329245856177398E-5,2018-12-15,"{""type"":""Point"",""coordinates"":[23.3914774,45.9607984]}"
9,0.01148106314924911,0.029508330815523672,0.10701047279356432,6.710965217111146E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[26.15296623,45.93910612]}"
10,-0.04540675799819452,0.10196274487949795,0.2039248384372066,6.923962737712969E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[26.2142416,45.96637006]}"
11,-0.004046246465487321,0.03572632166297086,0.14591504926247156,9.25722151032012E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[28.581556120000002,45.1289444]}"
12,-0.001631020141092854,0.05001867542333072,0.16217255514197876,7.099617335350356E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[28.177478379999997,45.256149390000004]}"
13,0.003946691653737592,0.031887239933557875,0.11396058733879992,6.792981014535474E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[26.179701370000004,46.02675927999999]}"
14,-0.03910520511090488,0.0866943617973627,0.32194122201658687,9.952079042851834E-5,2018-12-14,"{""type"":""Point"",""coordinates"":[22.557445939999997,45.53489946999999]}"
15,-0.0542365417958963,0.1329228230837011,0.2475921491583361,8.138106370190616E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[22.093041549999995,46.24475882]}"
16,4.419648033875036E-4,0.028952117099209765,0.1896719827386836,7.083136366233562E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[26.110426019999995,46.14750266]}"
17,0.006608761167517,0.023612053173178056,0.0779023092068362,6.837672029674742E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[25.994794610000003,45.85323767999999]}"
18,-0.02103811201730652,0.06916261525577182,0.1276136958398498,7.110756774585804E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[25.93902395,45.84338366]}"
19,0.04560630765475639,-0.017025025229747984,0.1653362255118209,8.039973497063295E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[24.09886923,44.04069183000001]}"
20,-0.023154175456761416,0.0819481284797913,0.21646728503776194,8.201778002115299E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[22.03475539,46.45157305000001]}"
21,-0.06577243595025863,0.12779238674190496,0.2526252355192092,7.951109380412635E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[21.980850919999998,46.330273180000006]}"
22,-0.03544696387019738,0.14874646017260115,0.12287004999622732,6.581298725786854E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[21.949503410000002,46.42478295]}"
23,-0.010044177342940207,0.04408264951535784,0.1508439891431775,7.187953296827193E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[26.201170600000005,46.09687125]}"
24,-0.047449460692253156,0.11258606533670927,0.1536727016375422,7.287460179401782E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[25.78670384,45.77472721]}"
25,0.004547034264752484,-0.012967302637094873,0.07852440031468608,7.998934948456548E-5,2018-12-13,"{""type"":""Point"",""coordinates"":[26.1090529,46.05595937]}"
26,-0.07893018181267493,0.18188829068261095,0.1297787228642508,6.59344999045396E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[21.411712899999998,45.39277763]}"
27,-0.06014021067442405,0.17448779265314027,0.0834167843072448,5.545008216583801E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[21.45767984,45.24224979000001]}"
28,-0.11706810408929207,0.3098523361045864,0.1579143471490621,6.0240040048358096E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[21.50033244,46.05601819]}"
29,-0.09512533542498218,0.2496991010343695,0.1700412834232504,6.883772291005767E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[21.365752209999997,46.16144807]}"
30,-0.029704269400124664,0.06561800708252134,0.14872651851192809,7.450321112296998E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[25.707710700000003,46.0432809]}"
31,-0.05887927937577722,0.10530338067730131,0.21107468716410813,7.407808767907275E-5,2018-12-12,"{""type"":""Point"",""coordinates"":[25.67715448,46.029504720000006]}"
32,-0.032922272324144526,0.08521684894628576,0.12382994649602319,5.314441976371309E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.781911979999997,46.38057031]}"
33,0.07204692853252272,-0.07856319745606427,0.09814884586436717,9.077913477480604E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[24.40696359,44.05267033]}"
34,0.03308553074434767,-0.02830981620083968,0.1340872887844592,9.484273490464994E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[24.250663920000004,44.03796288]}"
35,0.0016373015757877088,0.03294081738459373,0.16375714183784215,7.954393142698203E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.245529249999997,46.27602906]}"
36,-0.01921520750472727,0.08964825570973085,0.18176297823969134,7.512731167777875E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.286307350000005,46.23350622]}"
37,0.017260939970924375,0.024758704694782845,0.12525399463815617,7.01399749745314E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[27.00155297,44.77489119]}"
38,-0.1212504481187964,0.30044891823709535,0.047501306875353366,5.4961449872425226E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[21.2596505,45.28193522000001]}"
39,-0.026384368610748075,0.07413373457496626,0.17563052901573348,8.411341251829932E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.29650757,46.268662070000005]}"
40,-0.02086793740324165,0.10518193616153697,0.16744027388902455,7.452691830471665E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.30157739,46.19466120999999]}"
41,-0.008745980337860398,0.045753236591634855,0.1837360207379485,7.764343236102731E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.34747331,46.26127086000001]}"
42,0.014079998056295246,0.019392307045653864,0.18851418550233684,6.999697068549455E-5,2018-12-11,"{""type"":""Point"",""coordinates"":[25.449671719999998,46.33798358]}"
43,-0.0436813030195519,0.12725849359939512,0.23920046092912897,7.025980131691634E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[22.190298469999995,46.32465086]}"
44,-0.004250246349962825,0.04675906748803092,0.20511658877366143,7.69663120466711E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[25.34517361,47.25070173]}"
45,0.015148751413462998,0.013511955788138737,0.12212110973066756,7.13579051940757E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[23.8608688,44.621391169999995]}"
46,0.03887957810658147,-0.0395953567961816,0.06840474542790334,8.258182380263987E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[26.889440869999998,45.25304225]}"
47,-0.0066384156785147955,0.04213713247972633,0.15974541350444993,8.13686887147092E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[26.55570079,46.46414583]}"
48,-0.006744120382987289,0.06431589917320273,0.19948956682630212,6.953682504979006E-5,2018-12-10,"{""type"":""Point"",""coordinates"":[22.16055712,46.30985618]}"
49,0.032713533332084634,-0.005595987970342062,0.17551622507308415,7.996755128970551E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[26.63639931,46.80055050000001]}"
50,0.010832946957416939,0.027970239518433287,0.14597282964001662,9.224408233396235E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[20.98840888,46.11034237]}"
51,-0.32511785191038384,0.45918997248877647,0.5581636542859285,9.976669365879268E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.13500694,46.18591311]}"
52,-0.03306332762453022,0.09784641247049336,0.28407241063753214,8.86160122242935E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.220003920000003,46.34053600000001]}"
53,-0.05991733619384632,0.13883956971274408,0.13087373722275833,6.208113615477675E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.9186964,45.70034492]}"
54,-0.03995943426114061,0.14848432320615518,0.08820722395959107,7.575423541509182E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.30393717,46.24076403]}"
55,0.035447651412798424,0.005359335521562671,0.1557264038710855,9.627539468384486E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.407616040000004,46.35693911]}"
56,-0.10928126289411547,0.19753406221255454,0.31603219236370983,9.966252169900917E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[20.88203715,46.23030572]}"
57,-0.17365059908231098,0.3903366691006554,0.13013472563690606,5.431739273545745E-5,2018-12-09,"{""type"":""Point"",""coordinates"":[21.29269177,45.44203174]}"
