system:index,BSI,NDMI,NDVI,SOCI,sample_date,.geo
6727,-0.054596206089397796,0.11241337808671296,0.23503049659030933,7.078225356274963E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[11.044392049999999,44.651906200000006]}"
6728,-0.09438801548107588,0.20887992625618496,0.153683465426833,6.276293624634456E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[11.610252969999998,44.19374527]}"
6729,-0.060557745906584255,0.11961597377453471,0.30264234599784956,8.919588100695237E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[12.169053010000003,43.11850913000001]}"
6730,-0.05938327019719188,0.11924025404732679,0.31101306111497046,8.252251383483408E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[12.26981842,43.18855457]}"
6731,0.011416211606909152,0.019008974465047172,0.22436034325255108,8.469526332540737E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[22.05364445,56.90964397]}"
6732,0.05606012397319183,-0.035231582122085825,0.13222993524024712,7.559559667987575E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[22.304297050000002,56.75853676999999]}"
6733,0.037192194647218305,0.0055190107669548455,0.14796328609004433,6.268791424531161E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[22.421222819999997,56.91135548]}"
6734,-0.004614491299326092,0.06097316338443634,0.22484399240913122,6.894569038916187E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[17.903495560000003,51.047902650000005]}"
6735,-0.06130064244843224,0.14503171686987273,0.24157979104993413,8.084184743178041E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[-6.857765868,40.65812421]}"
6736,-0.08401637868354879,0.19116598190439324,0.3426293598247632,7.217381101825947E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[-8.702020387,37.87653787]}"
6737,-0.01849945665239111,0.06658918675231305,0.2510609677159472,8.120585900159265E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[12.48706621,58.55641537]}"
6738,-0.15383784801145145,0.3006168606412059,0.20443741752125547,6.437231568577366E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[19.116043320000003,48.42458542000001]}"
6739,-0.07422476173773593,0.1468178788316598,0.20542271697430017,6.292645110721911E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[-3.2358594329999995,56.75750083]}"
6740,-0.11788240962379695,0.21836283544328364,0.2889865947008792,6.391479806278292E-5,2018-06-28,"{""type"":""Point"",""coordinates"":[-3.0642840279999994,56.64725134]}"
6741,-0.07165344666121583,0.1503364303052777,0.26608677203402165,7.727696056240973E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[5.968041784999999,48.65426393999999]}"
6742,-0.049710107829526694,0.11448903658597821,0.2198034866096478,6.853372486814255E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.181404820000001,45.40977032]}"
6743,-0.1284441040935495,0.23216582318759696,0.30749278617325326,6.931275895377209E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[19.469921120000002,46.2384126]}"
6744,-0.13811324254786678,0.23046375575883335,0.39180141997731427,9.699981020569173E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[5.951997471000001,48.851822840000004]}"
6745,-0.08699121133069752,0.1625502158751046,0.2454296459119455,6.787715946466886E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[3.638685289,44.86059446]}"
6746,-0.07346272935795511,0.16649676686477832,0.19554165560022935,7.66874303827512E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[12.605560330000001,45.74271007]}"
6747,-0.08938480775047847,0.17991311753338035,0.28041468453365603,7.915867883728335E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[27.439309129999998,56.12315911]}"
6748,0.024599403045282988,0.017945883599405646,0.12242004773501236,5.214257996457833E-5,2018-06-27,"{""type"":""Point"",""coordinates"":[-3.929946372,37.9840841]}"
